player_id,name,team,age,games,minutes,points,rebounds,assists,steals,blocks,turnovers,fg_pct,fg3_pct,ft_pct,plus_minus,off_rating,def_rating,net_rating,ts_pct,eff_fg_pct,usage,ast_pct,reb_pct,pie,games_missed_est,availability_pct,updated_at
1642262,Cody Williams,UTA,20.0,50,21.2,4.6,2.3,1.2,0.5,0.3,0.9,0.323,0.259,0.725,-6.8,103.0,118.5,-15.5,0.419,0.391,0.122,0.078,0.049,0.021,0,100.0,2026-01-28T16:47:17.846577
1641732,Colby Jones,WAS,23.0,39,13.2,4.0,2.2,1.1,0.7,0.3,0.6,0.457,0.327,0.657,-2.9,104.4,114.8,-10.4,0.544,0.519,0.138,0.123,0.08,0.078,11,78.0,2026-01-28T16:47:17.846577
1630175,Cole Anthony,MEM,25.0,67,18.4,9.4,3.0,2.9,0.7,0.5,1.5,0.424,0.353,0.823,-0.2,107.7,109.0,-1.2,0.531,0.494,0.238,0.253,0.08,0.105,0,134.0,2026-01-28T16:47:17.846577
1631306,Cole Swider,IND,26.0,10,17.0,5.9,2.7,0.3,0.4,0.2,0.4,0.349,0.319,0.0,5.4,114.2,100.5,13.7,0.465,0.468,0.155,0.022,0.072,0.046,40,20.0,2026-01-28T16:47:17.846577
1630658,Colin Castleton,TOR,25.0,26,16.6,4.7,4.7,1.1,0.3,0.4,0.9,0.469,0.125,0.763,-1.2,106.1,108.2,-2.1,0.536,0.48,0.125,0.092,0.123,0.074,24,52.0,2026-01-28T16:47:17.846577
1631221,Collin Gillespie,PHX,26.0,33,14.0,5.9,2.4,2.4,0.6,0.2,0.5,0.43,0.433,0.864,-0.9,115.6,118.4,-2.8,0.578,0.554,0.17,0.235,0.086,0.105,17,66.0,2026-01-28T16:47:17.846577
1629012,Collin Sexton,UTA,26.0,63,27.9,18.4,2.7,4.2,0.7,0.1,2.5,0.48,0.406,0.865,-4.5,110.4,117.9,-7.5,0.593,0.543,0.264,0.246,0.047,0.106,0,126.0,2026-01-28T16:47:17.846577
1630557,Corey Kispert,WAS,26.0,61,26.3,11.6,3.0,1.7,0.4,0.2,1.0,0.451,0.364,0.852,-4.5,108.7,117.1,-8.5,0.584,0.558,0.169,0.094,0.053,0.074,0,122.0,2026-01-28T16:47:17.846577
202709,Cory Joseph,ORL,33.0,50,12.2,3.5,1.5,1.4,0.5,0.1,0.4,0.403,0.364,0.778,0.7,110.5,106.9,3.6,0.547,0.529,0.126,0.166,0.06,0.075,0,100.0,2026-01-28T16:47:17.846577
1641854,Craig Porter Jr.,CLE,25.0,51,10.1,3.7,1.3,1.4,0.3,0.3,0.7,0.514,0.438,0.719,-0.9,108.3,113.5,-5.2,0.61,0.589,0.155,0.191,0.063,0.091,0,102.0,2026-01-28T16:47:17.846577
1642385,Cui Cui,BKN,22.0,5,2.1,0.6,0.4,0.0,0.0,0.0,0.0,0.143,0.0,0.5,0.4,80.8,76.0,4.8,0.19,0.143,0.296,0.0,0.095,-0.056,45,10.0,2026-01-28T16:47:17.846577
1626156,D'Angelo Russell,BKN,29.0,58,25.5,12.6,2.8,5.1,1.0,0.4,1.9,0.39,0.314,0.834,0.0,110.1,111.6,-1.5,0.522,0.479,0.228,0.302,0.053,0.098,0,116.0,2026-01-28T16:47:17.846577
1630618,D.J. Carton,TOR,24.0,4,8.3,0.8,1.0,0.8,0.5,0.0,1.0,0.143,0.0,1.0,3.0,109.0,96.1,12.9,0.202,0.143,0.122,0.1,0.055,0.007,46,8.0,2026-01-28T16:47:17.846577
1629610,DaQuan Jeffries,CHA,27.0,47,22.8,6.7,2.9,1.1,0.6,0.5,0.7,0.405,0.335,0.8,-5.9,106.6,118.2,-11.6,0.518,0.5,0.136,0.073,0.06,0.046,3,94.0,2026-01-28T16:47:17.846577
1631342,Daeqwon Plowden,ATL,26.0,6,11.9,7.2,1.8,0.3,0.0,0.0,0.7,0.64,0.529,1.0,4.8,104.0,84.2,19.8,0.831,0.82,0.181,0.047,0.076,0.122,44,12.0,2026-01-28T16:47:17.846577
1630227,Daishen Nix,MIN,23.0,3,4.4,0.3,1.3,1.0,0.0,0.0,1.3,0.0,0.0,0.5,3.0,103.2,79.3,23.9,0.266,0.0,0.176,0.231,0.211,0.024,47,6.0,2026-01-28T16:47:17.846577
1630625,Dalano Banton,POR,25.0,67,16.7,8.3,2.0,2.4,0.6,0.5,1.3,0.391,0.324,0.728,-0.8,110.2,111.8,-1.5,0.497,0.462,0.237,0.213,0.056,0.089,0,134.0,2026-01-28T16:47:17.846577
1631207,Dalen Terry,CHI,22.0,73,13.5,4.5,1.7,1.3,0.6,0.2,0.7,0.448,0.356,0.71,-2.4,104.0,111.6,-7.6,0.546,0.517,0.142,0.136,0.057,0.056,0,146.0,2026-01-28T16:47:17.846577
1642261,Dalton Knecht,LAL,24.0,78,19.2,9.1,2.8,0.8,0.3,0.1,0.5,0.461,0.376,0.762,-0.9,112.2,114.9,-2.8,0.594,0.576,0.181,0.067,0.073,0.087,0,156.0,2026-01-28T16:47:17.846577
203081,Damian Lillard,MIL,34.0,58,36.1,24.9,4.7,7.1,1.2,0.2,2.8,0.448,0.376,0.921,0.9,115.3,114.6,0.7,0.621,0.547,0.269,0.299,0.063,0.144,0,116.0,2026-01-28T16:47:17.846577
1641878,Damion Baugh,CHA,24.0,15,24.7,7.3,3.3,3.7,1.0,0.1,2.1,0.323,0.214,0.867,-11.3,99.5,121.8,-22.3,0.399,0.369,0.186,0.235,0.064,0.051,35,30.0,2026-01-28T16:47:17.846577
1627814,Damion Lee,PHX,32.0,25,5.8,3.3,0.8,0.4,0.2,0.0,0.4,0.365,0.243,0.952,1.0,104.7,98.7,6.0,0.499,0.426,0.269,0.121,0.064,0.089,25,50.0,2026-01-28T16:47:17.846577
1629655,Daniel Gafford,DAL,26.0,57,21.5,12.3,6.8,1.4,0.4,1.8,1.2,0.702,0.0,0.689,0.6,114.9,113.4,1.5,0.716,0.702,0.186,0.097,0.149,0.141,0,114.0,2026-01-28T16:47:17.846577
1628464,Daniel Theis,NOP,33.0,38,16.3,4.3,4.3,1.6,0.5,0.5,0.7,0.473,0.243,0.838,-1.6,109.3,115.2,-5.9,0.558,0.508,0.111,0.131,0.122,0.081,12,76.0,2026-01-28T16:47:17.846577
1642450,Daniss Jenkins,DET,23.0,7,3.2,1.0,0.3,0.4,0.0,0.0,0.1,0.3,0.143,0.0,-1.3,102.3,108.2,-5.8,0.322,0.35,0.231,0.2,0.054,0.0,43,14.0,2026-01-28T16:47:17.846577
203957,Danté Exum,DAL,29.0,20,18.6,8.7,1.7,2.8,0.6,0.2,1.1,0.478,0.434,0.742,-2.4,109.3,115.2,-6.0,0.589,0.563,0.193,0.22,0.042,0.083,30,40.0,2026-01-28T16:47:17.846577
203967,Dario Šarić,DEN,31.0,16,13.1,3.5,3.1,1.4,0.4,0.1,0.9,0.362,0.269,0.7,-3.1,97.3,108.7,-11.5,0.449,0.422,0.157,0.17,0.107,0.067,34,32.0,2026-01-28T16:47:17.846577
1641727,Dariq Whitehead,BKN,20.0,20,12.3,5.7,1.5,0.6,0.3,0.1,0.8,0.406,0.446,0.6,-3.2,98.7,109.7,-11.1,0.58,0.578,0.189,0.078,0.056,0.065,30,40.0,2026-01-28T16:47:17.846577
1629636,Darius Garland,CLE,25.0,75,30.7,20.6,2.9,6.7,1.2,0.1,2.5,0.472,0.401,0.878,6.7,123.2,113.4,9.9,0.6,0.562,0.265,0.309,0.045,0.126,0,150.0,2026-01-28T16:47:17.846577
1630561,David Duke Jr.,SAS,25.0,6,5.6,2.7,0.8,0.7,0.2,0.0,0.3,0.429,0.5,0.5,4.7,128.4,91.8,36.6,0.538,0.536,0.207,0.133,0.07,0.087,44,12.0,2026-01-28T16:47:17.846577
1631223,David Roddy,HOU,24.0,33,12.4,4.6,2.5,1.1,0.4,0.3,0.7,0.456,0.311,0.769,-2.3,106.4,114.6,-8.2,0.561,0.532,0.159,0.121,0.101,0.089,17,66.0,2026-01-28T16:47:17.846577
1630558,Davion Mitchell,MIA,26.0,74,27.4,7.9,2.3,4.9,1.0,0.2,1.7,0.468,0.398,0.69,0.0,111.0,110.7,0.3,0.573,0.557,0.135,0.237,0.041,0.069,0,148.0,2026-01-28T16:47:17.846577
1630549,Day'Ron Sharpe,BKN,23.0,50,18.1,7.9,6.6,1.8,0.8,0.8,1.3,0.521,0.244,0.757,1.3,109.2,107.1,2.1,0.568,0.538,0.186,0.158,0.174,0.134,0,100.0,2026-01-28T16:47:17.846577
1628368,De'Aaron Fox,SAS,27.0,62,36.1,23.5,4.8,6.3,1.5,0.4,2.8,0.463,0.31,0.827,-1.1,113.7,114.9,-1.2,0.56,0.514,0.274,0.262,0.064,0.119,0,124.0,2026-01-28T16:47:17.846577
1629631,De'Andre Hunter,CLE,27.0,64,27.2,17.0,4.0,1.4,0.8,0.2,1.3,0.47,0.405,0.846,1.4,115.9,113.9,2.0,0.623,0.573,0.221,0.077,0.071,0.101,0,128.0,2026-01-28T16:47:17.846577
1629001,De'Anthony Melton,BKN,27.0,6,20.2,10.3,3.3,2.8,1.2,0.3,1.7,0.407,0.371,0.625,4.5,108.3,97.4,10.9,0.539,0.528,0.223,0.205,0.075,0.091,44,12.0,2026-01-28T16:47:17.846577
201599,DeAndre Jordan,DEN,36.0,56,12.3,3.7,5.1,0.9,0.3,0.5,0.7,0.65,0.0,0.422,-0.8,108.8,112.1,-3.3,0.621,0.65,0.126,0.105,0.194,0.115,0,112.0,2026-01-28T16:47:17.846577
201942,DeMar DeRozan,SAC,35.0,77,35.9,22.2,3.9,4.4,0.8,0.4,1.4,0.477,0.328,0.857,1.4,116.8,115.3,1.5,0.569,0.509,0.244,0.182,0.054,0.112,0,154.0,2026-01-28T16:47:17.846577
1629731,Dean Wade,CLE,28.0,59,21.2,5.4,4.2,1.3,0.7,0.3,0.4,0.413,0.36,0.533,4.8,120.0,109.4,10.7,0.563,0.561,0.101,0.073,0.097,0.067,0,118.0,2026-01-28T16:47:17.846577
1629028,Deandre Ayton,POR,26.0,40,30.1,14.4,10.2,1.6,0.8,1.0,1.7,0.566,0.188,0.667,-4.1,110.0,116.8,-6.9,0.583,0.573,0.197,0.083,0.168,0.125,10,80.0,2026-01-28T16:47:17.846577
1627749,Dejounte Murray,NOP,28.0,31,32.6,17.5,6.5,7.4,2.0,0.4,3.4,0.393,0.299,0.823,-6.7,109.0,118.1,-9.1,0.494,0.445,0.263,0.347,0.094,0.118,19,62.0,2026-01-28T16:47:17.848172
1626153,Delon Wright,NYK,33.0,40,15.9,3.1,1.7,1.9,0.9,0.3,0.6,0.344,0.274,0.6,0.0,106.1,106.3,-0.2,0.44,0.42,0.111,0.162,0.051,0.061,10,80.0,2026-01-28T16:47:17.848172
1630166,Deni Avdija,POR,24.0,72,30.0,16.9,7.3,3.9,1.0,0.5,2.7,0.476,0.365,0.78,-1.1,113.6,114.5,-0.9,0.605,0.55,0.228,0.193,0.117,0.126,0,144.0,2026-01-28T16:47:17.848172
203471,Dennis Schröder,DET,31.0,75,28.1,13.1,2.6,5.4,0.9,0.2,1.9,0.406,0.342,0.838,-1.0,111.8,112.8,-0.9,0.531,0.483,0.211,0.287,0.046,0.091,0,150.0,2026-01-28T16:47:17.848172
1641726,Dereck Lively II,DAL,21.0,36,23.1,8.7,7.5,2.4,0.6,1.6,1.1,0.702,0.0,0.63,3.4,114.1,106.4,7.7,0.704,0.702,0.132,0.143,0.155,0.124,14,72.0,2026-01-28T16:47:17.848172
1627884,Derrick Jones Jr.,LAC,28.0,77,24.3,10.1,3.4,0.8,1.0,0.4,0.9,0.526,0.356,0.703,3.2,115.5,108.7,6.7,0.609,0.593,0.16,0.044,0.072,0.076,0,154.0,2026-01-28T16:47:17.848172
1628401,Derrick White,BOS,30.0,76,33.9,16.4,4.5,4.8,0.9,1.1,1.7,0.442,0.384,0.839,7.1,119.7,109.5,10.2,0.606,0.58,0.195,0.199,0.064,0.106,0,152.0,2026-01-28T16:47:17.848172
1630217,Desmond Bane,ORL,27.0,69,32.0,19.2,6.1,5.3,1.2,0.4,2.4,0.484,0.392,0.894,2.1,116.1,113.3,2.8,0.6,0.565,0.227,0.235,0.088,0.131,0,138.0,2026-01-28T16:47:17.848172
1626164,Devin Booker,PHX,28.0,75,37.3,25.6,4.1,7.1,0.9,0.2,2.9,0.461,0.332,0.894,-2.4,115.3,118.5,-3.2,0.589,0.525,0.285,0.301,0.055,0.122,0,150.0,2026-01-28T16:47:17.848172
1642269,Devin Carter,SAC,23.0,36,11.0,3.8,2.1,1.1,0.6,0.1,0.5,0.37,0.295,0.591,1.2,113.1,109.3,3.9,0.471,0.441,0.169,0.139,0.093,0.07,14,72.0,2026-01-28T16:47:17.848172
1630170,Devin Vassell,SAS,24.0,64,31.0,16.3,4.0,2.9,1.3,0.5,1.4,0.443,0.368,0.792,-4.1,111.9,118.1,-6.2,0.553,0.532,0.217,0.139,0.062,0.092,0,128.0,2026-01-28T16:47:17.848172
1628415,Dillon Brooks,HOU,29.0,75,31.8,14.0,3.7,1.7,0.8,0.2,1.0,0.429,0.397,0.818,2.8,113.5,108.8,4.7,0.555,0.533,0.176,0.076,0.054,0.067,0,150.0,2026-01-28T16:47:17.848172
1641794,Dillon Jones,OKC,23.0,54,10.2,2.5,2.2,1.1,0.3,0.1,0.5,0.383,0.254,0.607,1.4,108.9,102.9,6.0,0.464,0.444,0.131,0.143,0.102,0.066,0,108.0,2026-01-28T16:47:17.848172
1627734,Domantas Sabonis,SAC,29.0,70,34.7,19.1,13.9,6.0,0.7,0.4,2.9,0.59,0.417,0.754,2.1,116.5,113.9,2.6,0.655,0.627,0.213,0.251,0.199,0.164,0,140.0,2026-01-28T16:47:17.848172
1631230,Dominick Barlow,ATL,22.0,35,10.7,4.2,2.4,0.5,0.3,0.5,0.1,0.531,0.259,0.636,-0.1,110.2,111.8,-1.6,0.58,0.562,0.141,0.07,0.114,0.082,15,70.0,2026-01-28T16:47:17.848172
1642270,Donovan Clingan,POR,21.0,67,19.8,6.5,7.9,1.1,0.5,1.6,1.1,0.539,0.286,0.596,0.0,109.9,109.7,0.2,0.574,0.56,0.135,0.081,0.179,0.105,0,134.0,2026-01-28T16:47:17.848172
1628378,Donovan Mitchell,CLE,28.0,71,31.4,24.0,4.5,5.0,1.3,0.2,2.1,0.443,0.368,0.823,7.4,119.7,109.1,10.5,0.575,0.531,0.298,0.238,0.069,0.137,0,142.0,2026-01-28T16:47:17.848172
1628978,Donte DiVincenzo,MIN,28.0,62,25.9,11.7,3.7,3.6,1.2,0.3,1.6,0.422,0.397,0.778,2.8,114.2,109.1,5.1,0.582,0.568,0.188,0.203,0.068,0.1,0,124.0,2026-01-28T16:47:17.848172
1627827,Dorian Finney-Smith,LAL,32.0,63,28.9,8.7,3.9,1.4,0.9,0.4,0.9,0.448,0.411,0.667,4.9,119.1,110.3,8.8,0.604,0.597,0.123,0.066,0.069,0.06,0,126.0,2026-01-28T16:47:17.848172
203926,Doug McDermott,SAC,33.0,42,8.1,3.5,0.5,0.2,0.1,0.0,0.1,0.427,0.436,0.6,0.6,111.5,109.9,1.6,0.617,0.615,0.15,0.028,0.031,0.051,8,84.0,2026-01-28T16:47:17.848172
203110,Draymond Green,GSW,35.0,68,29.2,9.0,6.1,5.6,1.5,1.0,2.6,0.424,0.325,0.687,4.0,115.4,108.8,6.6,0.534,0.503,0.157,0.255,0.102,0.088,0,136.0,2026-01-28T16:47:17.848172
1629234,Drew Eubanks,LAC,28.0,61,12.2,4.6,3.7,0.9,0.2,0.6,0.7,0.593,0.5,0.662,-2.1,106.7,114.8,-8.1,0.622,0.601,0.149,0.11,0.145,0.111,0,122.0,2026-01-28T16:47:17.848172
1641809,Drew Peterson,BOS,25.0,25,7.4,2.2,1.6,0.5,0.2,0.1,0.3,0.415,0.394,0.778,1.8,115.7,102.9,12.8,0.601,0.573,0.121,0.095,0.108,0.078,25,50.0,2026-01-28T16:47:17.848172
1631166,Drew Timme,BKN,24.0,9,28.2,12.1,7.2,2.2,0.4,0.1,1.7,0.441,0.257,0.625,-7.3,102.8,115.5,-12.6,0.5,0.485,0.205,0.137,0.123,0.086,41,18.0,2026-01-28T16:47:17.848172
1630696,Dru Smith,MIA,27.0,14,19.2,6.2,2.6,1.6,1.5,0.4,1.2,0.508,0.533,0.75,2.7,107.3,100.5,6.8,0.656,0.639,0.131,0.128,0.064,0.082,36,28.0,2026-01-28T16:47:17.848172
1629130,Duncan Robinson,MIA,31.0,74,24.1,11.0,2.3,2.4,0.5,0.1,1.2,0.437,0.393,0.887,0.9,110.1,109.9,0.2,0.595,0.581,0.187,0.148,0.047,0.078,0,148.0,2026-01-28T16:47:17.848172
1641871,Duop Reath,POR,29.0,46,10.2,4.2,2.0,0.6,0.3,0.3,0.3,0.422,0.321,0.909,-1.2,108.0,114.5,-6.5,0.552,0.524,0.162,0.083,0.095,0.077,4,92.0,2026-01-28T16:47:17.848172
203939,Dwight Powell,DAL,33.0,55,10.0,2.1,2.1,1.0,0.3,0.4,0.3,0.689,0.4,0.651,-0.3,108.6,109.7,-1.1,0.713,0.705,0.073,0.13,0.107,0.073,0,110.0,2026-01-28T16:47:17.848172
1630700,Dyson Daniels,ATL,22.0,76,33.8,14.1,5.9,4.4,3.0,0.7,2.0,0.493,0.34,0.593,-0.9,113.3,114.2,-0.9,0.545,0.536,0.178,0.174,0.085,0.099,0,152.0,2026-01-28T16:47:17.848172
1630604,E.J. Liddell,CHI,24.0,12,4.4,1.8,0.8,0.3,0.1,0.1,0.2,0.533,0.3,1.0,-0.7,117.9,126.4,-8.6,0.661,0.633,0.13,0.064,0.086,0.047,38,24.0,2026-01-28T16:47:17.848172
203901,Elfrid Payton,NOP,31.0,24,21.3,3.5,3.3,6.9,1.0,0.5,2.5,0.328,0.167,0.571,-6.2,99.7,113.1,-13.4,0.34,0.332,0.151,0.443,0.071,0.079,26,48.0,2026-01-28T16:47:17.848172
1641989,Elijah Harkless,UTA,25.0,10,13.8,3.2,2.1,0.8,1.0,0.1,0.3,0.314,0.28,0.5,3.1,113.2,103.5,9.7,0.425,0.414,0.12,0.073,0.074,0.037,40,20.0,2026-01-28T16:47:17.848172
1641801,Emanuel Miller,CHI,25.0,6,4.1,1.7,1.3,0.3,0.2,0.0,0.0,0.5,0.0,1.0,-1.3,120.4,130.4,-10.0,0.563,0.5,0.143,0.105,0.151,0.092,44,12.0,2026-01-28T16:47:17.848172
1641734,Emoni Bates,CLE,21.0,10,7.5,3.7,0.7,0.8,0.1,0.1,0.2,0.342,0.367,0.0,-3.4,89.0,110.5,-21.5,0.487,0.487,0.201,0.2,0.036,0.08,40,20.0,2026-01-28T16:47:17.848172
1642402,Enrique Freeman,IND,24.0,22,8.2,2.1,1.4,0.4,0.1,0.1,0.3,0.432,0.1,0.684,-0.9,104.4,110.7,-6.3,0.507,0.446,0.109,0.062,0.078,0.04,28,44.0,2026-01-28T16:47:17.848172
201569,Eric Gordon,PHI,36.0,39,19.7,6.8,1.2,1.7,0.7,0.3,0.7,0.426,0.409,0.75,-1.8,111.0,116.4,-5.4,0.591,0.564,0.14,0.118,0.031,0.067,11,78.0,2026-01-28T16:47:17.848172
1630596,Evan Mobley,CLE,24.0,71,30.5,18.5,9.3,3.2,0.9,1.6,2.0,0.557,0.37,0.725,7.7,120.5,108.6,11.9,0.633,0.604,0.226,0.149,0.147,0.151,0,142.0,2026-01-28T16:47:17.848172
1630532,Franz Wagner,ORL,23.0,60,33.7,24.2,5.7,4.7,1.3,0.4,2.3,0.463,0.295,0.871,4.1,111.8,105.8,6.0,0.558,0.507,0.306,0.247,0.085,0.153,0,120.0,2026-01-28T16:47:17.848172
1627832,Fred VanVleet,HOU,31.0,60,35.2,14.1,3.7,5.6,1.6,0.4,1.5,0.378,0.345,0.81,4.4,115.0,108.8,6.2,0.515,0.483,0.176,0.217,0.049,0.093,0,120.0,2026-01-28T16:47:17.848172
1641713,GG Jackson,MEM,20.0,29,15.8,7.2,3.2,1.0,0.4,0.2,1.1,0.372,0.337,0.725,-2.3,112.7,118.6,-5.9,0.482,0.452,0.219,0.085,0.093,0.064,21,58.0,2026-01-28T16:47:17.848172
1629216,Gabe Vincent,LAL,29.0,72,21.2,6.4,1.3,1.4,0.7,0.2,0.6,0.4,0.353,0.714,0.7,111.8,110.7,1.1,0.536,0.53,0.131,0.09,0.029,0.039,0,144.0,2026-01-28T16:47:17.848172
202066,Garrett Temple,TOR,39.0,28,8.1,1.9,1.0,1.1,0.6,0.1,0.4,0.3,0.214,0.917,-1.0,106.6,111.1,-4.5,0.406,0.35,0.129,0.171,0.061,0.051,22,56.0,2026-01-28T16:47:17.848172
1629726,Garrison Mathews,ATL,28.0,47,17.6,7.5,1.9,1.3,0.6,0.3,0.7,0.397,0.39,0.821,-1.3,107.9,111.4,-3.5,0.606,0.562,0.153,0.102,0.049,0.068,3,94.0,2026-01-28T16:47:17.848172
203914,Gary Harris,ORL,30.0,48,14.8,3.0,1.3,0.6,0.5,0.3,0.4,0.383,0.356,0.583,1.8,110.4,103.2,7.2,0.524,0.519,0.09,0.058,0.044,0.043,2,96.0,2026-01-28T16:47:17.848172
1627780,Gary Payton II,GSW,32.0,62,15.0,6.5,3.0,1.3,0.8,0.3,0.6,0.574,0.326,0.711,0.7,113.5,110.1,3.4,0.635,0.626,0.156,0.132,0.096,0.104,0,124.0,2026-01-28T16:47:17.849203
1629018,Gary Trent Jr.,MIL,26.0,74,25.6,11.1,2.3,1.2,1.0,0.1,0.6,0.431,0.416,0.848,0.9,115.9,114.0,1.9,0.591,0.568,0.168,0.064,0.044,0.07,0,148.0,2026-01-28T16:47:17.849203
1627777,Georges Niang,ATL,32.0,79,21.5,9.9,3.4,1.4,0.4,0.2,1.0,0.461,0.406,0.793,2.5,118.7,114.1,4.7,0.607,0.595,0.177,0.087,0.077,0.071,0,158.0,2026-01-28T16:47:17.849203
203507,Giannis Antetokounmpo,MIL,30.0,67,34.2,30.4,11.9,6.5,0.9,1.2,3.1,0.601,0.222,0.617,5.0,118.9,111.7,7.2,0.625,0.607,0.346,0.339,0.172,0.21,0,134.0,2026-01-28T16:47:17.849203
1629048,Goga Bitadze,ORL,25.0,70,20.4,7.2,6.6,2.0,0.7,1.4,1.0,0.611,0.107,0.639,1.1,110.1,107.4,2.7,0.631,0.615,0.142,0.142,0.169,0.134,0,140.0,2026-01-28T16:47:17.849203
1641711,Gradey Dick,TOR,21.0,54,29.4,14.4,3.6,1.8,0.9,0.2,1.5,0.41,0.35,0.858,-3.9,110.3,116.1,-5.8,0.543,0.498,0.209,0.087,0.059,0.071,0,108.0,2026-01-28T16:47:17.849203
1629684,Grant Williams,CHA,26.0,16,29.9,10.4,5.1,2.3,1.1,0.8,1.8,0.439,0.365,0.838,0.6,114.9,113.3,1.6,0.596,0.549,0.146,0.107,0.083,0.076,34,32.0,2026-01-28T16:47:17.849203
1628960,Grayson Allen,PHX,29.0,64,24.1,10.6,3.0,2.1,0.8,0.3,1.2,0.448,0.426,0.816,-1.2,114.7,118.0,-3.3,0.631,0.6,0.169,0.125,0.064,0.084,0,128.0,2026-01-28T16:47:17.849203
1627824,Guerschon Yabusele,PHI,29.0,70,27.1,11.0,5.6,2.1,0.8,0.3,1.2,0.501,0.38,0.725,-1.7,113.5,116.7,-3.2,0.616,0.593,0.163,0.114,0.108,0.092,0,140.0,2026-01-28T16:47:17.849203
1630611,Gui Santos,GSW,23.0,56,13.6,4.1,3.1,1.4,0.4,0.2,0.8,0.458,0.33,0.69,2.9,117.8,107.3,10.6,0.575,0.553,0.126,0.138,0.106,0.073,0,112.0,2026-01-28T16:47:17.849203
203084,Harrison Barnes,SAS,33.0,82,27.2,12.3,3.8,1.7,0.5,0.2,0.6,0.508,0.433,0.809,-0.3,114.5,115.6,-1.2,0.656,0.622,0.157,0.085,0.067,0.092,0,164.0,2026-01-28T16:47:17.849203
